frame_index,step,phase,hint,vlm_action,vlm_action_raw,arbitration,terminal_state,distance_to_start
353,1765,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.349
354,1770,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.310
355,1775,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.274
356,1780,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.236
357,1785,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.196
358,1790,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.159
359,1795,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.123
360,1800,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.083
361,1805,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.043
362,1810,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,5.007
363,1815,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.968
364,1820,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.928
365,1825,return,[Hint: anchor A4 · 1.8 m · forward 6°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.891
366,1830,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.852
367,1835,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.815
368,1840,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.779
369,1845,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.745
370,1850,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.704
371,1855,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.669
372,1860,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.635
373,1865,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.599
374,1870,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.560
375,1875,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.526
376,1880,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.490
377,1885,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.455
378,1890,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.426
379,1895,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.396
380,1900,return,[Hint: anchor A4 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.361
381,1905,return,[Hint: anchor A3 · 1.5 m · right 20°],VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,4.331
382,1910,return,[Hint: anchor A3 · 1.5 m · right 20°],VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,4.313
383,1915,return,[Hint: anchor A3 · 1.5 m · right 20°],VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,4.302
384,1920,return,[Hint: anchor A3 · 1.5 m · right 20°],VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,4.298
385,1925,return,[Hint: anchor A3 · 1.5 m · right 20°],VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,4.297
386,1930,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.291
387,1935,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.269
388,1940,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.234
389,1945,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.195
390,1950,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.158
391,1955,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.116
392,1960,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.078
393,1965,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,4.039
394,1970,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.998
395,1975,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.955
396,1980,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.916
397,1985,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.872
398,1990,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.831
399,1995,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.791
400,2000,return,[Hint: anchor A3 · 1.4 m · forward 13°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.749
401,2005,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.703
402,2010,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.660
403,2015,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.614
404,2020,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.572
405,2025,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.530
406,2030,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.490
407,2035,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.447
408,2040,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.405
409,2045,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.364
410,2050,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.319
411,2055,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.279
412,2060,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.240
413,2065,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.200
414,2070,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.161
415,2075,return,[Hint: anchor A3 · 0.9 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.123
416,2080,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.079
417,2085,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,3.037
418,2090,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.997
419,2095,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.956
420,2100,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.914
421,2105,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.875
422,2110,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.832
423,2115,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.795
424,2120,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.759
425,2125,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.723
426,2130,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.684
427,2135,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.650
428,2140,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.615
429,2145,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.579
430,2150,return,[Hint: anchor A2 · 1.1 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.546
431,2155,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.517
432,2160,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.505
433,2165,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.499
434,2170,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.497
435,2175,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.496
436,2180,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.495
437,2185,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.490
438,2190,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.486
439,2195,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.482
440,2200,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.478
441,2205,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.473
442,2210,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.469
443,2215,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.466
444,2220,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.459
445,2225,return,[Hint: anchor A1 · 1.4 m · right 26°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,2.453
446,2230,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.444
447,2235,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.425
448,2240,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.396
449,2245,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.357
450,2250,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.317
451,2255,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.279
452,2260,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.239
453,2265,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.201
454,2270,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.164
455,2275,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.124
456,2280,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.083
457,2285,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.045
458,2290,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,2.007
459,2295,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,1.966
460,2300,return,[Hint: anchor A1 · 1.3 m · forward 0°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,1.929
461,2305,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.892
462,2310,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.852
463,2315,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.812
464,2320,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.776
465,2325,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.738
466,2330,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.699
467,2335,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.663
468,2340,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.627
469,2345,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.587
470,2350,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.545
471,2355,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.508
472,2360,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.467
473,2365,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.427
474,2370,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.388
475,2375,return,[Hint: anchor A0 · 1.9 m · forward 9°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.348
476,2380,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.314
477,2385,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.302
478,2390,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.296
479,2395,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.290
480,2400,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.283
481,2405,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.276
482,2410,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.270
483,2415,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.265
484,2420,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.262
485,2425,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.256
486,2430,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.251
487,2435,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.246
488,2440,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.242
489,2445,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.239
490,2450,return,[Hint: anchor A0 · 1.4 m · right 19°],VLM: turn right,The next action is turn right 45 degree.,→ OVERRIDDEN (right),,1.236
491,2455,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.229
492,2460,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.205
493,2465,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.170
494,2470,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.132
495,2475,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.095
496,2480,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.060
497,2485,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,1.026
498,2490,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.989
499,2495,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.952
500,2500,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.920
501,2505,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.889
502,2510,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.857
503,2515,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.817
504,2520,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.780
505,2525,return,[Hint: anchor A0 · 1.3 m · forward 10°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.745
506,2530,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.711
507,2535,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.691
508,2540,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.682
509,2545,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.675
510,2550,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.670
511,2555,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.665
512,2560,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.660
513,2565,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.655
514,2570,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.650
515,2575,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.646
516,2580,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.640
517,2585,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.635
518,2590,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.630
519,2595,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.629
520,2600,return,[Hint: anchor A0 · 0.8 m · left 18°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.626
521,2605,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.617
522,2610,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.594
523,2615,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.562
524,2620,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.522
525,2625,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.482
526,2630,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.445
527,2635,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.404
528,2640,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.366
529,2645,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.331
530,2650,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.295
531,2655,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.260
532,2660,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.231
533,2665,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.202
534,2670,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.176
535,2675,return,[Hint: anchor A0 · 0.6 m · forward 11°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,0.157
536,2680,return,[Hint: anchor A0 · 0.2 m · right 78°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.147
537,2685,return,[Hint: anchor A0 · 0.2 m · right 84°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.140
538,2690,return,[Hint: anchor A0 · 0.2 m · right 87°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.133
539,2695,return,[Hint: anchor A0 · 0.2 m · right 90°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.127
540,2700,return,[Hint: anchor A0 · 0.2 m · right 93°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.122
541,2705,return,[Hint: anchor A0 · 0.1 m · right 96°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.118
542,2710,return,[Hint: anchor A0 · 0.1 m · right 99°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.112
543,2715,return,[Hint: anchor A0 · 0.1 m · right 100°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.101
544,2720,return,[Hint: anchor A0 · 0.1 m · right 104°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.091
545,2725,return,[Hint: anchor A0 · 0.1 m · right 107°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.085
546,2730,return,[Hint: anchor A0 · 0.1 m · right 108°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.085
547,2735,return,[Hint: anchor A0 · 0.1 m · right 109°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.086
548,2740,return,[Hint: anchor A0 · 0.1 m · right 110°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.089
549,2745,return,[Hint: anchor A0 · 0.1 m · right 111°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.091
550,2750,return,[Hint: anchor A0 · 0.1 m · right 113°],VLM: turn left,The next action is turn left 45 degree.,→ EXECUTED,,0.093
551,2755,return,[Hint: anchor A0 · 0.1 m · right 113°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,0.091
552,2760,return,[Hint: anchor A0 · 0.1 m · right 116°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,0.088
553,2765,return,[Hint: anchor A0 · 0.1 m · right 118°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,0.085
554,2770,return,[Hint: anchor A0 · 0.1 m · right 120°],VLM: turn left,The next action is turn left 15 degree.,→ EXECUTED,,0.086
