frame_index,step,phase,hint,vlm_action,vlm_action_raw,arbitration,terminal_state,distance_to_start
379,1895,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.217
380,1900,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.221
381,1905,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.224
382,1910,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.229
383,1915,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.235
384,1920,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.242
385,1925,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.248
386,1930,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.253
387,1935,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.260
388,1940,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.264
389,1945,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.266
390,1950,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.269
391,1955,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.272
392,1960,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.276
393,1965,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.281
394,1970,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.286
395,1975,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.291
396,1980,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.297
397,1985,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.301
398,1990,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.303
399,1995,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.302
400,2000,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.303
401,2005,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.305
402,2010,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.308
403,2015,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.311
404,2020,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.314
405,2025,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.320
406,2030,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.322
407,2035,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.321
408,2040,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.318
409,2045,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.317
410,2050,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.317
411,2055,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.317
412,2060,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.318
413,2065,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.321
414,2070,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.326
415,2075,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.327
416,2080,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.325
417,2085,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.321
418,2090,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.317
419,2095,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.314
420,2100,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.313
421,2105,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.312
422,2110,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.313
423,2115,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.316
424,2120,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.314
425,2125,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.310
426,2130,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.304
427,2135,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.300
428,2140,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.295
429,2145,confirm,,VLM: scan,[Confirm] scripted 360-degree scan,,,12.292
430,2150,return,[Hint: anchor A15 · 0.8 m · left 4°],VLM: [Return] query NaVILA with return instru,[Return] query NaVILA with return instruction,,,12.290
431,2155,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.297
432,2160,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.286
433,2165,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.261
434,2170,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.228
435,2175,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.201
436,2180,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.173
437,2185,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.140
438,2190,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.109
439,2195,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.076
440,2200,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.043
441,2205,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,12.012
442,2210,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,11.980
443,2215,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,11.946
444,2220,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,11.914
445,2225,return,[Hint: anchor A15 · 0.8 m · forward 4°],VLM: forward,The next action is move forward 75 cm.,→ OVERRIDDEN (forward),,11.882
446,2230,return,[Hint: anchor A15 · 0.3 m · right 10°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.850
447,2235,return,[Hint: anchor A15 · 0.2 m · right 14°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.816
448,2240,return,[Hint: anchor A15 · 0.2 m · right 14°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.785
449,2245,return,[Hint: anchor A15 · 0.2 m · right 18°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.752
450,2250,return,[Hint: anchor A15 · 0.1 m · right 32°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.719
451,2255,return,[Hint: anchor A15 · 0.1 m · right 48°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.688
452,2260,return,[Hint: anchor A15 · 0.1 m · right 85°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.656
453,2265,return,[Hint: anchor A15 · 0.1 m · right 110°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.624
454,2270,return,[Hint: anchor A15 · 0.1 m · right 143°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.594
455,2275,return,[Hint: anchor A14 · 0.8 m · right 27°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.561
456,2280,return,[Hint: anchor A14 · 0.7 m · right 30°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.527
457,2285,return,[Hint: anchor A14 · 0.7 m · right 30°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.494
458,2290,return,[Hint: anchor A14 · 0.6 m · right 32°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.463
459,2295,return,[Hint: anchor A13 · 1.6 m · right 29°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.432
460,2300,return,[Hint: anchor A13 · 1.6 m · right 30°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.401
461,2305,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.372
462,2310,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.351
463,2315,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.342
464,2320,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.337
465,2325,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.333
466,2330,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.329
467,2335,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.321
468,2340,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.315
469,2345,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.311
470,2350,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.307
471,2355,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.304
472,2360,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.301
473,2365,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.300
474,2370,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.297
475,2375,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 45 degree.,→ EXECUTED,,11.291
476,2380,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.283
477,2385,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.264
478,2390,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.234
479,2395,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.196
480,2400,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.159
481,2405,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.122
482,2410,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.081
483,2415,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.045
484,2420,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,11.008
485,2425,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.969
486,2430,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.930
487,2435,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.894
488,2440,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.856
489,2445,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.818
490,2450,return,— hint withheld (r_bearing 0.36 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.782
491,2455,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.746
492,2460,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.707
493,2465,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.670
494,2470,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.636
495,2475,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.599
496,2480,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.563
497,2485,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.528
498,2490,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.490
499,2495,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.453
500,2500,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.418
501,2505,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.383
502,2510,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.344
503,2515,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.309
504,2520,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.273
505,2525,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.236
506,2530,return,— hint withheld (r_bearing 0.40 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,10.203
507,2535,return,— hint withheld (r_bearing 0.40 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,10.186
508,2540,return,— hint withheld (r_bearing 0.40 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,10.173
509,2545,return,— hint withheld (r_bearing 0.40 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,10.163
510,2550,return,— hint withheld (r_bearing 0.40 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,10.157
511,2555,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.147
512,2560,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.125
513,2565,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.092
514,2570,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.054
515,2575,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,10.019
516,2580,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.980
517,2585,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.942
518,2590,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.906
519,2595,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.868
520,2600,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.829
521,2605,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.791
522,2610,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.755
523,2615,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.715
524,2620,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.679
525,2625,return,— hint withheld (r_bearing 0.35 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.642
526,2630,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,9.609
527,2635,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,9.597
528,2640,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,9.594
529,2645,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,9.593
530,2650,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: turn right,The next action is turn right 15 degree.,→ EXECUTED,,9.593
531,2655,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.584
532,2660,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.561
533,2665,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.529
534,2670,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.490
535,2675,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.451
536,2680,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.414
537,2685,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.372
538,2690,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.334
539,2695,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.294
540,2700,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.250
541,2705,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.205
542,2710,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.164
543,2715,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.119
544,2720,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.079
545,2725,return,— hint withheld (r_bearing 0.20 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.040
546,2730,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,9.000
547,2735,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.955
548,2740,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.914
549,2745,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.869
550,2750,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.828
551,2755,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.789
552,2760,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.749
553,2765,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.703
554,2770,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.662
555,2775,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.621
556,2780,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.578
557,2785,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.539
558,2790,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.500
559,2795,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.457
560,2800,return,— hint withheld (r_bearing 0.41 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.419
561,2805,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.382
562,2810,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.340
563,2815,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.302
564,2820,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.263
565,2825,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.221
566,2830,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.181
567,2835,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.145
568,2840,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.104
569,2845,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.066
570,2850,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,8.029
571,2855,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.991
572,2860,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.951
573,2865,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.914
574,2870,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.876
575,2875,return,[Hint: anchor A10 · 0.8 m · right 20°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.836
576,2880,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.800
577,2885,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.763
578,2890,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.724
579,2895,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.684
580,2900,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.649
581,2905,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.611
582,2910,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.573
583,2915,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.538
584,2920,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.501
585,2925,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.462
586,2930,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.424
587,2935,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.389
588,2940,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.350
589,2945,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.313
590,2950,return,[Hint: anchor A8 · 2.0 m · right 25°],VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.278
591,2955,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.245
592,2960,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.232
593,2965,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.228
594,2970,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.226
595,2975,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.227
596,2980,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.223
597,2985,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.220
598,2990,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.215
599,2995,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.211
600,3000,return,— hint withheld (r_bearing 0.86 < 0.90),VLM: turn right,The next action is turn right 30 degree.,→ EXECUTED,,7.206
601,3005,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.197
602,3010,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.173
603,3015,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.139
604,3020,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.101
605,3025,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.063
606,3030,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,7.020
607,3035,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,6.981
608,3040,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,6.943
609,3045,return,— hint withheld (r_bearing 0.80 < 0.90),VLM: forward,The next action is move forward 75 cm.,→ EXECUTED,,6.903
