frame_index,step,phase,hint,vlm_action,vlm_action_raw,arbitration,terminal_state,distance_to_start
374,1870,return,,VLM: turn left,The next action is turn left 15 degree.,,,2.729
375,1875,return,,VLM: turn left,The next action is turn left 15 degree.,,,2.735
376,1880,return,,VLM: turn left,The next action is turn left 15 degree.,,,2.742
377,1885,return,,VLM: turn left,The next action is turn left 15 degree.,,,2.747
378,1890,return,,VLM: turn left,The next action is turn left 15 degree.,,,2.750
379,1895,return,,VLM: turn left,The next action is turn left 15 degree.,,,2.757
380,1900,return,,VLM: turn left,The next action is turn left 15 degree.,,,2.762
381,1905,return,,VLM: forward,The next action is move forward 75 cm.,,,2.771
382,1910,return,,VLM: forward,The next action is move forward 75 cm.,,,2.793
383,1915,return,,VLM: forward,The next action is move forward 75 cm.,,,2.824
384,1920,return,,VLM: forward,The next action is move forward 75 cm.,,,2.862
385,1925,return,,VLM: forward,The next action is move forward 75 cm.,,,2.897
386,1930,return,,VLM: forward,The next action is move forward 75 cm.,,,2.935
387,1935,return,,VLM: forward,The next action is move forward 75 cm.,,,2.974
388,1940,return,,VLM: forward,The next action is move forward 75 cm.,,,3.012
389,1945,return,,VLM: forward,The next action is move forward 75 cm.,,,3.052
390,1950,return,,VLM: forward,The next action is move forward 75 cm.,,,3.090
391,1955,return,,VLM: forward,The next action is move forward 75 cm.,,,3.127
392,1960,return,,VLM: forward,The next action is move forward 75 cm.,,,3.167
393,1965,return,,VLM: forward,The next action is move forward 75 cm.,,,3.210
394,1970,return,,VLM: forward,The next action is move forward 75 cm.,,,3.249
395,1975,return,,VLM: forward,The next action is move forward 75 cm.,,,3.286
396,1980,return,,VLM: forward,The next action is move forward 75 cm.,,,3.324
397,1985,return,,VLM: forward,The next action is move forward 75 cm.,,,3.367
398,1990,return,,VLM: forward,The next action is move forward 75 cm.,,,3.408
399,1995,return,,VLM: forward,The next action is move forward 75 cm.,,,3.452
400,2000,return,,VLM: forward,The next action is move forward 75 cm.,,,3.491
401,2005,return,,VLM: forward,The next action is move forward 75 cm.,,,3.529
402,2010,return,,VLM: forward,The next action is move forward 75 cm.,,,3.569
403,2015,return,,VLM: forward,The next action is move forward 75 cm.,,,3.609
404,2020,return,,VLM: forward,The next action is move forward 75 cm.,,,3.646
405,2025,return,,VLM: forward,The next action is move forward 75 cm.,,,3.688
406,2030,return,,VLM: forward,The next action is move forward 75 cm.,,,3.727
407,2035,return,,VLM: forward,The next action is move forward 75 cm.,,,3.763
408,2040,return,,VLM: forward,The next action is move forward 75 cm.,,,3.799
409,2045,return,,VLM: forward,The next action is move forward 75 cm.,,,3.838
410,2050,return,,VLM: forward,The next action is move forward 75 cm.,,,3.875
411,2055,return,,VLM: forward,The next action is move forward 75 cm.,,,3.912
412,2060,return,,VLM: forward,The next action is move forward 75 cm.,,,3.952
413,2065,return,,VLM: forward,The next action is move forward 75 cm.,,,3.989
414,2070,return,,VLM: forward,The next action is move forward 75 cm.,,,4.026
415,2075,return,,VLM: forward,The next action is move forward 75 cm.,,,4.066
416,2080,return,,VLM: forward,The next action is move forward 75 cm.,,,4.105
417,2085,return,,VLM: forward,The next action is move forward 75 cm.,,,4.141
418,2090,return,,VLM: forward,The next action is move forward 75 cm.,,,4.181
419,2095,return,,VLM: forward,The next action is move forward 75 cm.,,,4.218
420,2100,return,,VLM: forward,The next action is move forward 75 cm.,,,4.254
421,2105,return,,VLM: forward,The next action is move forward 75 cm.,,,4.293
422,2110,return,,VLM: forward,The next action is move forward 75 cm.,,,4.332
423,2115,return,,VLM: forward,The next action is move forward 75 cm.,,,4.368
424,2120,return,,VLM: forward,The next action is move forward 75 cm.,,,4.406
425,2125,return,,VLM: forward,The next action is move forward 75 cm.,,,4.445
426,2130,return,,VLM: turn left,The next action is turn left 15 degree.,,,4.477
427,2135,return,,VLM: turn left,The next action is turn left 15 degree.,,,4.490
428,2140,return,,VLM: turn left,The next action is turn left 15 degree.,,,4.499
429,2145,return,,VLM: turn left,The next action is turn left 15 degree.,,,4.509
430,2150,return,,VLM: turn left,The next action is turn left 15 degree.,,,4.519
431,2155,return,,VLM: forward,The next action is move forward 75 cm.,,,4.533
432,2160,return,,VLM: forward,The next action is move forward 75 cm.,,,4.555
433,2165,return,,VLM: forward,The next action is move forward 75 cm.,,,4.583
434,2170,return,,VLM: forward,The next action is move forward 75 cm.,,,4.608
435,2175,return,,VLM: forward,The next action is move forward 75 cm.,,,4.637
436,2180,return,,VLM: forward,The next action is move forward 75 cm.,,,4.667
437,2185,return,,VLM: forward,The next action is move forward 75 cm.,,,4.695
438,2190,return,,VLM: forward,The next action is move forward 75 cm.,,,4.722
439,2195,return,,VLM: forward,The next action is move forward 75 cm.,,,4.747
440,2200,return,,VLM: forward,The next action is move forward 75 cm.,,,4.770
441,2205,return,,VLM: forward,The next action is move forward 75 cm.,,,4.797
442,2210,return,,VLM: forward,The next action is move forward 75 cm.,,,4.824
443,2215,return,,VLM: forward,The next action is move forward 75 cm.,,,4.845
444,2220,return,,VLM: forward,The next action is move forward 75 cm.,,,4.865
445,2225,return,,VLM: forward,The next action is move forward 75 cm.,,,4.887
446,2230,return,,VLM: forward,The next action is move forward 75 cm.,,,4.905
447,2235,return,,VLM: forward,The next action is move forward 75 cm.,,,4.924
448,2240,return,,VLM: forward,The next action is move forward 75 cm.,,,4.947
449,2245,return,,VLM: forward,The next action is move forward 75 cm.,,,4.967
450,2250,return,,VLM: forward,The next action is move forward 75 cm.,,,4.990
451,2255,return,,VLM: forward,The next action is move forward 75 cm.,,,5.018
452,2260,return,,VLM: forward,The next action is move forward 75 cm.,,,5.044
453,2265,return,,VLM: forward,The next action is move forward 75 cm.,,,5.070
454,2270,return,,VLM: forward,The next action is move forward 75 cm.,,,5.098
455,2275,return,,VLM: forward,The next action is move forward 75 cm.,,,5.126
456,2280,return,,VLM: forward,The next action is move forward 75 cm.,,,5.156
457,2285,return,,VLM: forward,The next action is move forward 75 cm.,,,5.185
458,2290,return,,VLM: forward,The next action is move forward 75 cm.,,,5.215
459,2295,return,,VLM: forward,The next action is move forward 75 cm.,,,5.242
460,2300,return,,VLM: forward,The next action is move forward 75 cm.,,,5.271
461,2305,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.293
462,2310,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.299
463,2315,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.290
464,2320,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.284
465,2325,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.279
466,2330,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.277
467,2335,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.278
468,2340,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.279
469,2345,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.281
470,2350,return,,VLM: turn right,The next action is turn right 15 degree.,,,5.284
471,2355,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.286
472,2360,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.289
473,2365,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.292
474,2370,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.294
475,2375,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.300
476,2380,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.306
477,2385,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.311
478,2390,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.317
479,2395,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.322
480,2400,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.329
481,2405,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.342
482,2410,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.353
483,2415,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.361
484,2420,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.367
485,2425,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.371
486,2430,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.375
487,2435,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.386
488,2440,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.397
489,2445,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.405
490,2450,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.412
491,2455,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.418
492,2460,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.422
493,2465,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.427
494,2470,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.446
495,2475,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.465
496,2480,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.478
497,2485,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.486
498,2490,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.490
499,2495,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.498
500,2500,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.504
501,2505,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.513
502,2510,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.521
503,2515,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.529
504,2520,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.534
505,2525,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.536
506,2530,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.534
507,2535,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.536
508,2540,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.538
509,2545,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.539
510,2550,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.537
511,2555,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.535
512,2560,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.531
513,2565,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.527
514,2570,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.522
515,2575,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.517
516,2580,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.510
517,2585,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.502
518,2590,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.494
519,2595,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.483
520,2600,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.470
521,2605,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.454
522,2610,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.444
523,2615,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.454
524,2620,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.468
525,2625,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.472
526,2630,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.451
527,2635,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.437
528,2640,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.434
529,2645,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.433
530,2650,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.433
531,2655,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.434
532,2660,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.435
533,2665,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.435
534,2670,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.435
535,2675,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.435
536,2680,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.434
537,2685,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.432
538,2690,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
539,2695,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.430
540,2700,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.430
541,2705,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
542,2710,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
543,2715,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
544,2720,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
545,2725,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
546,2730,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.430
547,2735,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.430
548,2740,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.430
549,2745,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
550,2750,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
551,2755,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
552,2760,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.430
553,2765,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
554,2770,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
555,2775,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
556,2780,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
557,2785,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
558,2790,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
559,2795,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
560,2800,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.431
561,2805,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.431
562,2810,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.437
563,2815,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.443
564,2820,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.453
565,2825,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.460
566,2830,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.463
567,2835,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.463
568,2840,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.464
569,2845,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.463
570,2850,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.460
571,2855,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.456
572,2860,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.455
573,2865,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.456
574,2870,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.456
575,2875,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.456
576,2880,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.459
577,2885,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.469
578,2890,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.479
579,2895,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.485
580,2900,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.491
581,2905,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.495
582,2910,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.497
583,2915,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.499
584,2920,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.500
585,2925,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.499
586,2930,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.498
587,2935,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.495
588,2940,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.489
589,2945,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.483
590,2950,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.476
591,2955,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.474
592,2960,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.471
593,2965,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.465
594,2970,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.458
595,2975,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.451
596,2980,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.442
597,2985,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.434
598,2990,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.430
599,2995,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.433
600,3000,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.443
601,3005,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.445
602,3010,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.447
603,3015,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.447
604,3020,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.445
605,3025,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.443
606,3030,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.441
607,3035,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.446
608,3040,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.460
609,3045,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.465
610,3050,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.461
611,3055,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.462
612,3060,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.467
613,3065,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.468
614,3070,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.468
615,3075,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.473
616,3080,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.480
617,3085,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.486
618,3090,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.487
619,3095,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.488
620,3100,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.492
621,3105,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.499
622,3110,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.507
623,3115,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.517
624,3120,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.525
625,3125,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.532
626,3130,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.538
627,3135,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.542
628,3140,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.545
629,3145,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.545
630,3150,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.544
631,3155,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.539
632,3160,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.540
633,3165,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.539
634,3170,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.537
635,3175,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.535
636,3180,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.534
637,3185,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.532
638,3190,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.530
639,3195,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.530
640,3200,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.529
641,3205,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.526
642,3210,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.523
643,3215,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.520
644,3220,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.516
645,3225,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.511
646,3230,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.506
647,3235,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.500
648,3240,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.497
649,3245,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.496
650,3250,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.490
651,3255,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.486
652,3260,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.491
653,3265,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.496
654,3270,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.502
655,3275,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.507
656,3280,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.509
657,3285,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.511
658,3290,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.515
659,3295,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.521
660,3300,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.521
661,3305,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.519
662,3310,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.519
663,3315,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.526
664,3320,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.537
665,3325,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.542
666,3330,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.547
667,3335,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.552
668,3340,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.562
669,3345,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.570
670,3350,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.574
671,3355,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.577
672,3360,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.584
673,3365,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.591
674,3370,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.596
675,3375,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.601
676,3380,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.604
677,3385,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.605
678,3390,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.606
679,3395,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.606
680,3400,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.608
681,3405,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.608
682,3410,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.611
683,3415,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.614
684,3420,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.620
685,3425,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.623
686,3430,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.628
687,3435,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.626
688,3440,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.629
689,3445,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.634
690,3450,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.640
691,3455,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.649
692,3460,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.655
693,3465,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.658
694,3470,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.666
695,3475,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.676
696,3480,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.680
697,3485,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.684
698,3490,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.689
699,3495,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.692
700,3500,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.695
701,3505,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.698
702,3510,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.702
703,3515,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.708
704,3520,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.715
705,3525,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.723
706,3530,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.729
707,3535,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.734
708,3540,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.738
709,3545,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.741
710,3550,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.750
711,3555,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.764
712,3560,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.775
713,3565,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.784
714,3570,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.791
715,3575,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.796
716,3580,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.804
717,3585,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.814
718,3590,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.823
719,3595,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.832
720,3600,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.839
721,3605,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.845
722,3610,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.852
723,3615,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.865
724,3620,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.875
725,3625,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.880
726,3630,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.883
727,3635,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.880
728,3640,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.878
729,3645,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.877
730,3650,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.878
731,3655,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.879
732,3660,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.880
733,3665,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.880
734,3670,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.879
735,3675,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.876
736,3680,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.872
737,3685,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.864
738,3690,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.864
739,3695,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.868
740,3700,return,,VLM: turn left,The next action is turn left 45 degree.,,,5.872
741,3705,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.877
742,3710,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.881
743,3715,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.887
744,3720,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.893
745,3725,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.897
746,3730,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.898
747,3735,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.907
748,3740,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.916
749,3745,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.924
750,3750,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.931
751,3755,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.936
752,3760,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.943
753,3765,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.953
754,3770,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.964
755,3775,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.972
756,3780,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.979
757,3785,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.985
758,3790,return,,VLM: turn right,The next action is turn right 45 degree.,,,5.991
759,3795,return,,VLM: turn right,The next action is turn right 45 degree.,,,6.004
760,3800,return,,VLM: turn right,The next action is turn right 45 degree.,,,6.017
761,3805,return,,VLM: turn right,The next action is turn right 45 degree.,,,6.023
762,3810,return,,VLM: turn right,The next action is turn right 45 degree.,,,6.026
